Scalar_B,BX_GSE,BY_GSM,BZ_GSM,SW_Temp,SW_Density,SW_Speed,Flow_Pressure,E_Field,Dst,time
3.1,2.9,0.0,0.1,39863.0,11.0,358.0,2.61,-0.04,13,1726045200
3.8,-2.1,-2.3,-1.5,26724.0,10.8,359.0,2.67,0.54,19,1726048800
3.3,-2.3,-1.4,0.0,29066.0,12.2,362.0,3.27,-0.0,17,1726052400
2.9,-2.6,-1.1,0.4,30365.0,11.6,359.0,3.03,-0.14,17,1726056000
3.0,-2.6,0.1,1.2,36174.0,12.4,362.0,3.19,-0.43,17,1726059600
2.8,-2.3,0.3,0.5,39674.0,13.2,361.0,3.41,-0.18,13,1726063200
6.1,2.1,-3.6,1.9,53574.0,15.8,366.0,3.94,-0.7,17,1726066800
7.3,1.7,-4.2,-0.7,53454.0,22.8,380.0,6.38,0.27,29,1726070400
9.5,-2.6,8.0,-3.9,83813.0,13.2,376.0,3.64,1.47,20,1726074000
10.5,-2.1,9.4,-1.4,66927.0,11.7,367.0,3.13,0.51,11,1726077600
9.0,-3.7,1.8,2.1,102068.0,14.1,369.0,3.92,-0.77,9,1726081200
8.6,-3.8,2.7,1.4,90206.0,13.0,365.0,3.71,-0.51,18,1726084800
9.4,-2.1,8.1,-2.2,94893.0,12.0,372.0,3.45,0.82,14,1726088400
9.3,-4.7,7.6,-0.9,86682.0,11.7,359.0,3.16,0.32,9,1726092000
8.8,-7.3,3.2,2.8,83375.0,11.0,345.0,2.87,-0.97,7,1726095600
8.4,-3.0,3.6,2.8,84661.0,11.5,360.0,3.04,-1.01,13,1726099200
6.9,-3.9,-4.5,0.4,92000.0,11.4,353.0,3.04,-0.14,18,1726102800
6.4,-4.4,2.6,2.9,99287.0,10.6,347.0,2.79,-1.01,17,1726106400
6.3,-3.2,3.0,3.8,119387.0,12.3,356.0,3.28,-1.35,22,1726110000
11.4,-7.2,-4.3,-3.6,226548.0,27.0,401.0,9.86,1.44,38,1726113600
13.2,-2.0,-5.2,-2.8,237951.0,28.3,409.0,9.8,1.15,31,1726117200
16.2,-1.9,4.0,-13.7,172948.0,24.6,410.0,8.54,5.62,18,1726120800
16.4,-3.9,3.1,-14.5,134053.0,18.2,406.0,6.27,5.89,-23,1726124400
14.0,-2.7,0.2,-11.8,163302.0,15.3,407.0,5.71,4.8,-67,1726128000
15.8,-3.6,-0.5,-9.5,539899.0,30.0,479.0,14.44,4.55,-78,1726131600
21.0,-8.7,11.9,-4.0,574620.0,27.7,486.0,14.29,1.94,-90,1726135200
20.5,-10.6,13.3,-2.3,462731.0,23.1,462.0,10.87,1.06,-85,1726138800
21.4,-3.0,7.9,-11.8,286373.0,21.0,495.0,10.28,5.84,-80,1726142400
27.9,-7.0,19.5,-16.7,193213.0,12.1,498.0,5.79,8.32,-112,1726146000
28.4,-11.6,23.5,-3.8,252652.0,8.8,505.0,4.38,1.92,-121,1726149600
26.0,-11.3,21.4,6.5,293162.0,9.1,510.0,4.63,-3.31,-103,1726153200
24.4,-8.9,19.8,9.8,214761.0,14.7,511.0,7.56,-5.01,-80,1726156800
25.6,-13.4,15.8,-3.2,106726.0,12.2,544.0,7.11,1.74,-78,1726160400
24.7,-9.4,3.5,-22.3,113075.0,14.6,574.0,9.22,12.8,-95,1726164000
22.8,-9.7,9.9,-17.5,109513.0,12.1,552.0,7.31,9.66,-107,1726167600
16.9,-9.2,10.5,-8.9,218686.0,6.6,537.0,4.0,4.78,-115,1726171200
13.7,-8.3,10.0,-3.9,232992.0,7.3,528.0,3.79,2.06,-109,1726174800
12.3,-6.6,8.2,-5.4,267512.0,4.8,530.0,2.53,2.86,-101,1726178400
11.9,-7.2,4.0,-7.1,68717.0,2.2,532.0,1.19,3.78,-108,1726182000
10.5,-2.4,6.4,-6.7,65528.0,1.7,531.0,0.89,3.56,-97,1726185600
10.5,-8.3,1.1,-5.7,64488.0,1.9,528.0,0.98,3.01,-96,1726189200
9.8,-6.1,4.2,-6.0,63134.0,1.6,519.0,0.8,3.11,-88,1726192800
9.2,-5.3,3.8,-6.1,83607.0,1.5,508.0,0.72,3.1,-93,1726196400
8.7,-5.9,1.8,-6.1,89886.0,1.4,506.0,0.67,3.09,-92,1726200000
8.6,-5.4,2.0,-5.4,87167.0,1.3,510.0,0.65,2.75,-99,1726203600
8.3,-5.8,-0.1,-5.5,89477.0,1.4,508.0,0.7,2.79,-100,1726207200
8.0,-4.8,-0.5,-5.9,99010.0,1.3,514.0,0.68,3.03,-87,1726210800
7.8,-5.2,-1.6,-4.9,95970.0,1.2,501.0,0.61,2.45,-91,1726214400
7.4,-5.0,2.4,-4.3,71844.0,1.1,494.0,0.56,2.12,-91,1726218000
7.1,-4.1,-1.4,-5.2,86995.0,1.4,497.0,0.69,2.58,-86,1726221600
6.7,-4.3,-1.3,-4.3,95625.0,1.5,486.0,0.7,2.09,-78,1726225200
6.5,-3.3,-2.3,-4.0,108122.0,1.6,500.0,0.8,2.0,-71,1726228800
6.3,-4.1,-0.2,-3.4,110572.0,1.6,489.0,0.78,1.66,-71,1726232400
6.1,-3.8,-0.0,-3.9,96563.0,1.7,491.0,0.85,1.91,-74,1726236000
6.1,-3.6,2.6,-3.6,78740.0,1.7,488.0,0.83,1.76,-70,1726239600
6.1,-1.6,0.4,-2.0,75676.0,2.1,486.0,0.98,0.97,-61,1726243200
6.0,-2.6,0.7,-3.7,81049.0,2.4,474.0,1.09,1.75,-62,1726246800
6.8,-5.4,0.8,-3.2,52330.0,2.7,446.0,1.04,1.43,-60,1726250400
8.1,-5.0,-3.3,-5.2,39838.0,3.3,450.0,1.25,2.34,-59,1726254000
9.2,-2.7,-2.4,-8.3,54919.0,3.4,473.0,1.43,3.93,-63,1726257600
9.2,1.0,-3.5,-8.0,72025.0,4.1,488.0,1.86,3.9,-74,1726261200
8.9,-2.7,-0.3,-6.2,54893.0,3.9,470.0,1.66,2.91,-69,1726264800
8.7,-5.2,5.1,-3.7,62560.0,4.1,447.0,1.63,1.65,-61,1726268400
7.6,-4.2,3.4,-3.3,95624.0,4.5,441.0,1.73,1.46,-61,1726272000
8.0,-6.4,3.4,0.4,72510.0,4.1,421.0,1.43,-0.17,-60,1726275600
7.8,-5.4,4.9,-0.8,67323.0,3.8,428.0,1.38,0.34,-60,1726279200
7.8,-3.4,5.4,-2.7,65947.0,4.1,447.0,1.59,1.21,-60,1726282800
7.2,-2.6,6.1,-0.4,61568.0,4.2,445.0,1.61,0.18,-58,1726286400
6.9,-2.9,6.0,-1.1,58073.0,4.2,439.0,1.56,0.48,-54,1726290000
6.7,-4.6,4.0,-2.1,38977.0,4.0,414.0,1.29,0.87,-52,1726293600
6.5,-3.7,1.7,-3.1,42012.0,3.9,408.0,1.21,1.26,-50,1726297200
7.2,0.3,-2.9,-6.2,51841.0,4.5,425.0,1.51,2.63,-56,1726300800
7.2,-2.1,0.9,-4.7,54416.0,4.8,411.0,1.55,1.93,-65,1726304400
7.5,-2.9,-2.2,-5.7,56191.0,5.3,405.0,1.65,2.31,-64,1726308000
8.1,-1.7,-0.1,-6.6,44357.0,4.5,425.0,1.54,2.81,-62,1726311600
7.2,-5.0,3.4,-2.0,45029.0,4.0,399.0,1.25,0.8,-62,1726315200
7.5,-5.5,2.9,-2.0,36126.0,3.3,408.0,1.09,0.82,-53,1726318800
8.1,-6.4,4.2,1.8,22619.0,2.6,410.0,0.87,-0.74,-55,1726322400
8.4,-6.7,2.7,4.2,21028.0,2.6,412.0,0.86,-1.73,-53,1726326000
9.0,-6.9,4.7,2.7,24450.0,2.5,406.0,0.78,-1.1,-51,1726329600
8.6,-6.1,5.5,0.9,25943.0,2.5,410.0,0.83,-0.37,-52,1726333200
8.6,-6.5,3.9,-1.2,55747.0,1.7,419.0,0.61,0.5,-52,1726336800
8.4,-5.1,3.1,-5.9,90026.0,2.4,431.0,0.81,2.54,-51,1726340400
8.2,-3.9,3.6,-6.0,78047.0,2.8,426.0,0.92,2.56,-51,1726344000
8.5,-3.2,3.9,-6.6,87013.0,1.8,439.0,0.66,2.9,-54,1726347600
8.6,-6.9,4.0,-1.6,98736.0,1.6,442.0,0.6,0.71,-52,1726351200
8.4,-6.4,4.4,1.7,111860.0,1.7,472.0,0.73,-0.8,-40,1726354800
8.1,-6.9,2.9,2.3,136915.0,1.8,466.0,0.78,-1.07,-35,1726358400
7.9,-6.2,2.3,3.4,171920.0,2.2,477.0,1.0,-1.62,-34,1726362000
7.9,-6.2,3.3,-2.6,143045.0,2.2,474.0,0.93,1.23,-34,1726365600
7.4,-4.1,2.5,-3.0,143745.0,3.0,493.0,1.33,1.48,-43,1726369200
7.5,-4.2,1.1,-5.1,171837.0,3.5,508.0,1.68,2.59,-50,1726372800
7.1,-4.4,1.7,-2.4,167912.0,3.4,507.0,1.61,1.22,-57,1726376400
7.1,-3.4,3.1,-4.8,161258.0,3.5,505.0,1.66,2.42,-60,1726380000
7.2,-3.9,3.3,-2.9,149650.0,3.2,482.0,1.38,1.4,-56,1726383600
7.4,-3.7,3.7,-4.2,163320.0,3.7,503.0,1.75,2.11,-53,1726387200
7.2,-6.3,1.6,1.2,162604.0,3.3,467.0,1.34,-0.56,-54,1726390800
7.4,-6.8,1.7,-1.3,150819.0,3.4,462.0,1.36,0.6,-47,1726394400
7.4,-6.0,2.2,1.9,146329.0,3.5,472.0,1.45,-0.9,-43,1726398000
7.2,-5.4,1.1,-0.7,164051.0,3.6,473.0,1.51,0.33,-41,1726401600
7.3,-5.0,2.5,-3.6,150059.0,3.7,474.0,1.56,1.71,-44,1726405200
7.4,-5.9,2.5,-1.6,137299.0,3.6,463.0,1.45,0.74,-43,1726408800
7.5,-6.8,0.3,0.1,134623.0,3.4,455.0,1.32,-0.05,-41,1726412400
7.7,-3.6,4.2,-3.4,132784.0,4.0,484.0,1.75,1.65,-37,1726416000
7.6,-5.2,3.0,-1.9,120663.0,3.7,463.0,1.5,0.88,-43,1726419600
7.6,-5.2,3.1,-2.6,114344.0,3.9,462.0,1.58,1.2,-43,1726423200
7.6,-4.5,1.9,-4.9,128066.0,4.1,466.0,1.7,2.28,-46,1726426800
7.4,-5.4,4.1,-0.4,113140.0,3.6,450.0,1.42,0.18,-44,1726430400
7.5,-5.9,2.0,1.4,127409.0,4.2,448.0,1.62,-0.63,-40,1726434000
7.7,-5.9,2.3,-2.4,124020.0,4.2,443.0,1.59,1.06,-37,1726437600
7.4,-2.4,5.9,1.3,129799.0,4.8,467.0,2.0,-0.61,-34,1726441200
7.6,-1.0,6.5,-2.1,125318.0,5.0,475.0,2.16,1.0,-29,1726444800
7.3,-4.3,4.8,-2.0,121578.0,4.8,446.0,1.84,0.89,-33,1726448400
7.2,-6.3,0.2,-1.0,129640.0,4.4,427.0,1.54,0.43,-34,1726452000
7.4,-3.7,2.9,4.0,122484.0,5.0,447.0,1.92,-1.79,-30,1726455600
7.3,-2.4,2.1,-3.4,133321.0,5.3,461.0,2.18,1.57,-29,1726459200
7.8,-3.2,4.1,-1.8,132719.0,5.6,453.0,2.27,0.82,-36,1726462800
9.8,-2.8,4.2,-2.9,152371.0,7.4,474.0,3.22,1.37,-33,1726466400
9.1,-2.1,5.4,-1.9,131813.0,6.7,463.0,2.73,0.88,-39,1726470000
8.8,-0.8,6.9,-1.2,111460.0,6.5,474.0,2.76,0.57,-44,1726473600
9.2,-3.2,6.0,-5.3,104140.0,7.2,461.0,2.88,2.44,-39,1726477200
9.8,-3.3,-0.3,-7.5,166356.0,8.3,474.0,3.66,3.56,-31,1726480800
9.3,-5.7,1.0,-4.5,173263.0,8.0,452.0,3.34,2.03,-49,1726484400
8.7,-5.8,-5.0,-2.3,162881.0,7.8,451.0,3.24,1.04,-53,1726488000
8.4,-5.0,-3.9,2.2,165404.0,7.3,449.0,3.01,-0.99,-45,1726491600
8.2,-6.7,0.6,-0.2,166920.0,6.8,434.0,2.55,0.09,-34,1726495200
7.8,-5.5,2.1,2.1,154933.0,6.7,443.0,2.65,-0.93,-31,1726498800
7.7,-5.5,3.1,0.4,162186.0,6.3,440.0,2.41,-0.18,-34,1726502400
7.8,-5.4,1.8,4.5,137309.0,6.6,442.0,2.47,-1.99,-37,1726506000
7.7,-5.4,0.1,5.3,130484.0,6.4,443.0,2.4,-2.35,-36,1726509600
7.7,-4.1,2.0,4.4,118250.0,5.8,450.0,2.24,-1.98,-32,1726513200
8.0,-6.3,3.0,0.2,114025.0,5.6,432.0,2.0,-0.09,-30,1726516800
8.1,-2.7,6.6,1.4,95941.0,6.5,463.0,2.68,-0.65,-27,1726520400
8.4,-2.6,7.1,1.3,98629.0,7.1,465.0,2.89,-0.6,-22,1726524000
12.5,-5.6,9.0,-1.8,140780.0,8.9,478.0,3.88,0.86,-11,1726527600
16.4,-10.7,1.5,-5.9,316094.0,12.4,519.0,6.87,3.06,-23,1726531200
17.4,-7.0,6.0,-11.6,229510.0,12.6,540.0,7.26,6.26,-42,1726534800
18.2,-7.8,2.4,-12.5,207100.0,9.8,535.0,5.73,6.69,-80,1726538400
16.0,-6.7,7.3,-10.9,247010.0,10.5,535.0,5.94,5.83,-102,1726542000
16.1,-3.6,14.4,-4.3,384875.0,8.3,547.0,4.66,2.35,-120,1726545600
16.9,-5.3,14.8,-5.9,410688.0,6.8,545.0,3.78,3.22,-119,1726549200
17.3,-5.6,15.1,-6.0,335080.0,6.7,549.0,3.76,3.29,-120,1726552800
16.1,-2.6,10.1,-8.3,262955.0,9.1,557.0,5.37,4.62,-114,1726556400
15.6,-1.9,10.6,-9.7,248130.0,9.2,549.0,5.35,5.33,-121,1726560000
15.0,-2.2,11.2,-8.9,227544.0,9.0,546.0,5.16,4.86,-120,1726563600
13.8,-3.6,7.9,-8.7,163391.0,8.2,536.0,4.45,4.66,-119,1726567200
12.9,-3.7,7.8,-8.7,146590.0,8.1,520.0,4.08,4.52,-116,1726570800
11.6,-3.6,8.8,-4.2,197634.0,8.9,508.0,4.31,2.13,-96,1726574400
11.8,-7.7,2.9,-6.8,217011.0,9.2,510.0,4.41,3.47,-87,1726578000
10.4,-8.9,-3.4,0.6,177122.0,9.6,495.0,4.34,-0.3,-94,1726581600
10.5,-8.4,-1.4,-3.3,150990.0,8.5,498.0,3.83,1.64,-91,1726585200
10.2,-9.2,-1.9,-3.9,136287.0,7.6,489.0,3.33,1.91,-90,1726588800
10.4,-9.2,-2.8,-3.8,118359.0,6.0,493.0,2.67,1.87,-93,1726592400
9.9,-8.9,-2.4,-3.5,102669.0,4.8,491.0,2.14,1.72,-91,1726596000
9.2,-7.8,-2.6,-3.6,103697.0,4.7,492.0,2.11,1.77,-85,1726599600
8.7,-8.5,0.5,-0.3,97392.0,4.3,489.0,1.87,0.15,-78,1726603200
8.4,-8.3,0.9,-0.2,81828.0,4.7,483.0,2.01,0.1,-76,1726606800
8.5,-7.3,-0.3,-4.1,70948.0,4.1,487.0,1.79,2.0,-68,1726610400
7.6,-6.4,-2.7,-2.4,79188.0,5.6,499.0,2.58,1.2,-60,1726614000
7.6,-5.8,-3.2,-3.4,54684.0,6.0,506.0,2.86,1.72,-59,1726617600
8.2,-7.5,-2.2,-1.8,76101.0,4.1,483.0,1.83,0.87,-62,1726621200
8.2,-7.9,-1.5,-0.1,72011.0,3.0,471.0,1.28,0.05,-62,1726624800
7.8,-6.7,-3.3,-0.0,72820.0,3.2,470.0,1.34,0.0,-56,1726628400
7.6,-6.7,-3.0,0.7,85027.0,3.2,456.0,1.28,-0.32,-53,1726632000
7.3,-6.7,-0.7,1.5,77148.0,3.0,461.0,1.21,-0.69,-50,1726635600
7.2,-6.7,-0.9,-1.3,70427.0,2.8,457.0,1.13,0.59,-47,1726639200
7.1,-6.2,-1.7,2.3,60991.0,3.4,452.0,1.33,-1.04,-44,1726642800
7.4,-5.5,-1.8,4.5,41066.0,3.6,452.0,1.4,-2.03,-41,1726646400
6.7,-5.7,0.2,-1.1,62526.0,4.4,455.0,1.74,0.5,-37,1726650000
6.9,-4.4,1.4,-3.9,62273.0,3.7,456.0,1.49,1.78,-33,1726653600
7.3,-5.4,2.8,-2.0,56340.0,3.1,454.0,1.27,0.91,-33,1726657200
7.4,-5.4,3.0,-3.3,46557.0,2.7,451.0,1.08,1.49,-36,1726660800
7.3,-6.5,0.5,-0.9,46736.0,2.7,436.0,1.0,0.39,-35,1726664400
7.2,-6.2,-0.9,-3.3,36877.0,2.5,437.0,0.94,1.44,-31,1726668000
7.0,-5.7,-2.5,-2.7,35489.0,2.4,436.0,0.91,1.18,-34,1726671600
6.9,-6.5,-0.9,-1.5,29316.0,2.3,421.0,0.81,0.63,-39,1726675200
7.0,-6.5,-1.4,0.9,36027.0,2.3,421.0,0.82,-0.38,-40,1726678800
7.1,-5.8,-3.5,1.0,41783.0,2.6,427.0,0.94,-0.43,-36,1726682400
7.2,-4.8,-2.4,2.0,49672.0,2.6,434.0,0.98,-0.87,-34,1726686000
7.0,-5.9,-1.7,2.8,43604.0,2.4,418.0,0.84,-1.17,-31,1726689600
6.3,-4.4,0.1,-0.4,59776.0,2.5,429.0,0.96,0.17,-30,1726693200
7.0,-3.2,1.4,-5.6,44083.0,2.5,443.0,1.0,2.48,-32,1726696800
7.7,-2.0,3.5,-5.5,50756.0,2.8,456.0,1.13,2.51,-45,1726700400
7.8,-1.5,0.4,-7.4,46943.0,2.8,452.0,1.12,3.34,-57,1726704000
7.3,-3.7,1.3,-6.0,48092.0,2.5,430.0,0.94,2.58,-65,1726707600
7.1,-2.6,2.7,-5.2,69690.0,2.7,436.0,1.06,2.27,-55,1726711200
6.9,-4.1,3.9,-3.2,63604.0,3.2,422.0,1.16,1.35,-47,1726714800
7.2,-4.8,1.9,-4.7,53527.0,2.7,416.0,0.98,1.96,-49,1726718400
7.0,-5.7,0.2,-3.6,65318.0,2.6,409.0,0.98,1.47,-52,1726722000
7.4,-6.1,1.4,-1.6,86111.0,3.0,418.0,1.16,0.67,-49,1726725600
8.1,-6.0,-2.1,-0.1,85504.0,3.3,425.0,1.19,0.04,-42,1726729200
8.9,-3.9,-5.5,-3.9,84447.0,4.1,440.0,1.58,1.72,-37,1726732800
8.0,-4.8,4.2,0.4,65257.0,3.7,434.0,1.43,-0.17,-36,1726736400
8.0,-1.9,6.9,1.8,88776.0,4.1,463.0,1.77,-0.83,-30,1726740000
8.7,-2.1,3.3,-7.0,87154.0,3.5,461.0,1.4,3.23,-28,1726743600
8.9,-2.5,3.1,-7.9,76226.0,3.4,451.0,1.31,3.56,-37,1726747200
8.9,-3.8,2.9,-7.4,66230.0,3.1,439.0,1.11,3.25,-46,1726750800
8.8,-4.0,2.2,-7.3,95258.0,3.2,434.0,1.12,3.17,-51,1726754400
8.5,-3.9,5.6,-4.9,99209.0,3.4,429.0,1.16,2.1,-43,1726758000
7.8,-3.9,5.6,-3.6,110125.0,3.4,428.0,1.17,1.54,-45,1726761600
6.8,-3.3,5.2,-2.3,132995.0,4.2,434.0,1.48,1.0,-44,1726765200
7.3,-3.9,3.3,-4.5,101498.0,3.2,422.0,1.08,1.9,-45,1726768800
7.2,-4.8,5.1,-0.5,94036.0,2.5,414.0,0.82,0.21,-45,1726772400
6.8,-4.8,4.6,0.7,65236.0,2.4,411.0,0.78,-0.29,-41,1726776000
7.2,-5.5,1.3,-1.0,56781.0,2.5,399.0,0.78,0.4,-39,1726779600
7.6,-7.3,1.4,0.7,55594.0,2.4,384.0,0.75,-0.27,-39,1726783200
7.2,-7.0,0.0,0.5,53868.0,2.3,381.0,0.71,-0.19,-36,1726786800
6.9,-5.1,1.7,3.0,52712.0,2.4,394.0,0.76,-1.18,-33,1726790400
6.9,-5.3,0.3,3.8,48374.0,2.6,388.0,0.82,-1.47,-30,1726794000
6.7,-3.6,3.5,1.9,77337.0,3.2,410.0,1.02,-0.78,-28,1726797600
6.6,-3.9,4.7,1.4,66021.0,3.5,407.0,1.08,-0.57,-27,1726801200
5.3,-4.4,0.8,0.4,116131.0,4.4,412.0,1.47,-0.16,-25,1726804800
5.9,-3.5,0.6,3.9,67573.0,4.4,414.0,1.38,-1.61,-21,1726808400
6.0,-4.3,1.6,2.9,67895.0,4.1,407.0,1.26,-1.18,-17,1726812000
6.2,-5.5,-0.1,-0.7,57977.0,3.7,395.0,1.1,0.28,-16,1726815600
6.2,-4.4,3.9,-0.8,68642.0,4.1,405.0,1.24,0.32,-17,1726819200
6.3,-4.7,3.7,-0.2,72345.0,4.3,405.0,1.31,0.08,-16,1726822800
5.2,-3.3,2.8,0.8,118277.0,5.2,423.0,1.81,-0.34,-10,1726826400
4.9,-3.4,2.1,2.0,128876.0,5.3,426.0,1.96,-0.85,-9,1726830000
5.8,-3.5,3.9,0.9,121332.0,5.5,430.0,2.02,-0.39,-6,1726833600
5.9,-3.2,4.1,0.7,115801.0,5.5,429.0,2.01,-0.3,-6,1726837200
5.7,-2.4,-1.5,3.3,131823.0,5.8,434.0,2.2,-1.43,-9,1726840800
5.6,-3.9,2.8,1.1,118763.0,5.5,421.0,2.01,-0.46,-13,1726844400
5.9,-4.9,1.7,1.7,111451.0,5.3,415.0,1.79,-0.71,-15,1726848000
6.1,-4.4,3.9,-0.2,106605.0,5.7,417.0,1.89,0.08,-16,1726851600
6.1,-4.9,2.7,1.2,105087.0,5.2,412.0,1.69,-0.49,-19,1726855200
6.0,-4.8,3.1,-0.5,100684.0,4.7,406.0,1.5,0.2,-15,1726858800
5.9,-5.1,2.0,-1.5,90884.0,3.9,397.0,1.2,0.6,-15,1726862400
5.9,-4.6,1.1,-3.3,88926.0,4.2,395.0,1.26,1.3,-16,1726866000
4.9,-3.3,2.4,-2.3,126404.0,5.0,410.0,1.62,0.94,-16,1726869600
5.2,-4.6,0.2,-1.8,107881.0,4.4,398.0,1.42,0.72,-15,1726873200
5.4,-4.9,1.1,-1.2,84980.0,3.8,390.0,1.18,0.47,-12,1726876800
6.0,-4.8,3.3,-0.9,71579.0,4.1,398.0,1.25,0.36,-10,1726880400
6.0,-4.0,4.0,-1.5,80078.0,4.5,408.0,1.43,0.61,-12,1726884000
5.8,-5.0,1.9,-0.4,76905.0,3.5,405.0,1.12,0.16,-13,1726887600
3.4,-2.5,-0.0,1.3,119838.0,7.1,436.0,2.42,-0.57,-11,1726891200
5.0,-3.4,-0.0,2.9,126772.0,6.0,427.0,2.01,-1.24,-10,1726894800
4.7,-4.3,1.1,0.4,123770.0,5.8,420.0,1.97,-0.17,-10,1726898400
5.5,-5.1,1.5,-1.3,99141.0,4.4,405.0,1.34,0.53,-12,1726902000
4.1,-2.1,1.9,-0.0,48487.0,12.6,404.0,4.11,0.0,-5,1726905600
2.9,2.1,1.0,1.7,26540.0,17.2,399.0,5.73,-0.68,-1,1726909200
5.0,4.2,-2.0,1.3,56305.0,11.8,381.0,3.28,-0.5,-1,1726912800
5.4,4.8,0.5,1.6,60660.0,12.8,378.0,3.49,-0.6,0,1726916400
5.7,4.9,-0.2,2.5,64303.0,10.8,372.0,2.88,-0.93,-1,1726920000
6.5,5.4,-2.2,1.6,51415.0,7.4,361.0,1.94,-0.58,-1,1726923600
6.4,5.3,-1.9,2.1,45894.0,6.8,357.0,1.76,-0.75,-2,1726927200
6.7,3.4,-5.4,1.4,49145.0,6.5,369.0,1.71,-0.52,-4,1726930800
6.7,4.7,-3.3,2.9,48865.0,6.9,368.0,1.84,-1.07,-4,1726934400
6.5,4.5,-3.5,1.2,58495.0,6.9,377.0,1.95,-0.45,-4,1726938000
6.8,4.6,-4.2,-0.1,63370.0,5.7,387.0,1.74,0.04,-6,1726941600
6.8,2.1,-4.5,-1.9,86998.0,6.0,420.0,2.12,0.8,-3,1726945200
6.4,3.9,-3.5,3.0,80814.0,5.7,408.0,1.92,-1.22,-6,1726948800
6.3,4.2,-3.7,1.2,74883.0,5.3,403.0,1.75,-0.48,-4,1726952400
6.6,4.1,-4.5,1.7,83076.0,5.0,408.0,1.7,-0.69,-2,1726956000
6.7,4.4,-3.6,3.2,72606.0,4.8,405.0,1.6,-1.3,-2,1726959600
6.7,4.2,-4.6,1.2,76825.0,4.8,405.0,1.62,-0.49,0,1726963200
6.8,4.0,-4.9,2.4,110300.0,4.0,415.0,1.42,-1.0,-3,1726966800
6.9,5.2,-3.7,2.2,95710.0,3.5,408.0,1.18,-0.9,-3,1726970400
6.7,4.3,-4.4,1.6,133686.0,3.7,412.0,1.38,-0.66,-1,1726974000
6.7,2.6,-5.6,1.8,122040.0,4.4,423.0,1.66,-0.76,0,1726977600
6.4,4.6,-3.7,2.0,101711.0,4.0,412.0,1.5,-0.82,0,1726981200
6.0,4.0,-3.0,2.5,81904.0,4.6,414.0,1.67,-1.03,2,1726984800
6.2,3.4,-3.1,4.0,80987.0,4.7,415.0,1.72,-1.66,3,1726988400
999.9,999.9,999.9,999.9,73673.0,4.5,403.0,1.62,999.99,1,1726992000
999.9,999.9,999.9,999.9,74170.0,5.0,397.0,1.8,999.99,3,1726995600
999.9,999.9,999.9,999.9,81298.0,5.6,392.0,1.93,999.99,0,1726999200
999.9,999.9,999.9,999.9,76649.0,5.9,392.0,2.07,999.99,1,1727002800
999.9,999.9,999.9,999.9,87407.0,5.9,388.0,1.99,999.99,2,1727006400
999.9,999.9,999.9,999.9,88252.0,5.1,379.0,1.66,999.99,3,1727010000
999.9,999.9,999.9,999.9,93798.0,6.0,404.0,2.12,999.99,3,1727013600
999.9,999.9,999.9,999.9,98434.0,6.0,413.0,2.13,999.99,0,1727017200
999.9,999.9,999.9,999.9,94824.0,6.5,393.0,2.11,999.99,0,1727020800
999.9,999.9,999.9,999.9,80588.0,6.3,380.0,1.94,999.99,-1,1727024400
999.9,999.9,999.9,999.9,85675.0,5.9,382.0,1.86,999.99,1,1727028000
6.4,4.6,-2.4,2.0,95501.0,5.8,378.0,1.85,-0.76,5,1727031600
6.8,5.3,-0.8,3.2,69179.0,5.5,370.0,1.61,-1.18,7,1727035200
7.1,5.7,-2.9,1.9,51566.0,4.9,363.0,1.38,-0.69,12,1727038800
7.8,7.2,-2.8,0.2,48519.0,4.8,359.0,1.3,-0.07,14,1727042400
8.2,7.7,-1.9,0.1,52146.0,5.1,359.0,1.35,-0.04,11,1727046000
8.7,8.4,-1.6,-0.9,54973.0,4.8,356.0,1.25,0.32,7,1727049600
8.6,8.5,-0.8,0.5,74466.0,4.7,359.0,1.29,-0.18,4,1727053200
8.1,7.9,-0.5,1.3,83537.0,4.8,362.0,1.23,-0.47,3,1727056800
8.1,7.9,-0.9,0.8,84694.0,4.9,356.0,1.31,-0.28,4,1727060400
7.4,6.7,0.7,-2.2,61198.0,5.6,357.0,1.54,0.79,4,1727064000
7.7,7.1,-2.7,-0.7,43820.0,5.0,347.0,1.27,0.24,4,1727067600
7.4,6.6,-2.7,0.9,68744.0,5.4,348.0,1.45,-0.31,4,1727071200
7.0,6.2,-2.5,1.2,69816.0,6.2,352.0,1.73,-0.42,4,1727074800
7.0,6.7,-1.6,0.9,72678.0,5.8,344.0,1.68,-0.31,2,1727078400
7.0,5.7,0.1,-2.4,61851.0,7.9,350.0,2.21,0.84,2,1727082000
6.4,5.6,1.9,0.3,83491.0,6.6,352.0,1.96,-0.11,-2,1727085600
6.7,5.2,2.9,0.0,75506.0,8.4,354.0,2.64,-0.0,5,1727089200
8.2,3.8,1.3,-3.5,89297.0,11.7,371.0,4.0,1.3,15,1727092800
9.4,-0.1,0.0,-5.8,164744.0,15.7,405.0,6.04,2.35,14,1727096400
8.9,2.3,-6.3,-3.3,130874.0,16.0,399.0,6.01,1.32,1,1727100000
9.3,3.3,-2.6,-6.3,120531.0,14.9,389.0,5.68,2.45,-9,1727103600
8.0,-0.8,0.8,-4.0,150219.0,14.7,402.0,5.43,1.61,-15,1727107200
9.1,3.8,-2.5,6.4,160427.0,10.1,383.0,3.22,-2.45,-23,1727110800
